 	Area	StdDev	XM	YM	Major	Minor	Angle	Slice
1	499	12081.516	39.659	122.429	25.787	24.639	25.646	1
2	323	13295.520	111.104	122.592	21.559	19.076	118.910	1
3	552	9413.900	184.855	128.560	27.031	26.001	161.703	1
4	530	10869.927	39.467	122.262	26.231	25.726	60.710	2
5	516	11396.828	110.865	122.297	25.967	25.301	62.106	2
6	549	7692.110	184.398	128.433	26.615	26.264	144.626	2
7	521	7411.169	39.402	122.019	26.108	25.408	88.082	3
8	498	8479.941	110.779	122.234	25.435	24.929	70.770	3
9	593	4798.695	184.104	128.577	29.194	25.863	107.334	3
10	500	12056.800	39.714	122.317	25.672	24.798	19.807	4
11	324	13275.525	111.116	122.701	21.607	19.092	124.410	4
12	555	9390.323	184.891	128.711	27.192	25.987	154.387	4
13	533	10882.531	39.587	122.222	26.497	25.612	72.553	5
14	514	11393.828	110.993	122.432	26.003	25.168	66.038	5
15	551	7708.691	184.546	128.480	26.667	26.308	144.294	5
16	523	7460.692	39.513	121.609	26.258	25.360	85.552	6
17	502	8477.165	110.900	122.030	25.706	24.864	89.466	6
18	597	4799.353	184.210	128.303	29.273	25.966	100.412	6
19	483	12206.945	39.853	122.024	25.554	24.066	16.747	7
20	311	13393.298	111.233	122.354	21.143	18.728	118.869	7
21	554	9449.115	184.999	128.601	27.189	25.944	147.022	7
22	531	10825.905	39.634	121.687	26.282	25.725	69.744	8
23	511	11409.421	111.040	121.830	25.960	25.063	58.319	8
24	549	7770.259	184.548	128.230	26.546	26.332	142.171	8
25	521	7541.265	39.519	121.899	26.136	25.381	84.384	9
26	501	8590.841	110.908	122.034	25.709	24.812	89.201	9
27	593	4855.991	184.208	128.559	29.044	25.996	105.476	9
28	491	12159.538	39.812	122.381	25.418	24.595	14.759	10
29	305	13394.937	111.222	122.504	20.748	18.717	120.812	10
30	548	9513.529	184.957	128.907	27.267	25.589	150.007	10
31	531	11020.681	39.661	122.227	26.368	25.641	71.704	11
32	519	11519.345	111.077	122.345	25.937	25.478	57.330	11
33	554	7836.996	184.570	128.787	26.936	26.187	123.564	11
34	519	7733.338	39.569	121.709	26.126	25.294	83.653	12
35	501	8725.707	110.937	122.000	25.627	24.891	83.680	12
36	595	4836.981	184.238	128.791	29.105	26.029	103.845	12
37	485	12160.521	39.847	122.146	25.413	24.299	11.251	13
38	313	13273.719	111.259	122.615	21.123	18.867	123.036	13
39	555	9451.349	184.973	128.979	27.336	25.851	151.434	13
40	533	11016.824	39.653	122.112	26.459	25.649	71.406	14
41	513	11476.728	111.070	122.511	25.891	25.228	67.687	14
42	549	7836.134	184.559	128.735	26.751	26.130	143.016	14
43	518	7728.575	39.546	121.829	26.138	25.233	90.738	15
44	496	8721.856	110.940	122.188	25.265	24.996	83.800	15
45	586	4885.815	184.193	128.813	29.074	25.663	106.477	15
46	469	12306.695	39.892	122.387	24.950	23.933	20.611	16
47	295	13404.152	111.201	122.447	20.130	18.659	115.473	16
48	548	9486.408	184.983	129.024	27.137	25.712	154.731	16
49	534	11063.056	39.644	122.046	26.443	25.712	65.420	17
50	519	11447.266	111.047	122.400	26.062	25.355	48.061	17
51	553	7858.851	184.515	128.941	26.769	26.303	144.097	17
52	520	7910.804	39.594	121.849	26.176	25.294	81.679	18
53	499	8813.561	111.000	122.221	25.412	25.002	87.870	18
54	582	4922.904	184.269	128.995	28.911	25.631	106.319	18
55	464	12318.898	39.943	122.191	25.203	23.441	19.309	19
56	291	13389.701	111.290	122.409	20.055	18.475	134.766	19
57	551	9462.485	185.012	129.115	27.258	25.738	157.821	19
58	535	11097.006	39.841	121.951	26.368	25.834	55.509	20
59	518	11478.602	111.249	122.162	25.945	25.420	55.698	20
60	550	7848.548	184.682	128.864	26.592	26.334	130.048	20
61	521	7979.062	39.642	121.885	26.187	25.332	90.145	21
62	502	8885.994	111.034	122.015	25.785	24.788	83.872	21
63	587	4916.662	184.331	128.787	29.143	25.646	105.217	21
64	450	12394.312	40.075	122.327	24.544	23.344	30.295	22
65	288	13360.435	111.362	122.505	19.894	18.433	124.474	22
66	553	9471.679	185.113	129.020	27.143	25.940	152.096	22
67	538	11127.532	39.884	122.083	26.480	25.869	56.835	23
68	518	11476.181	111.280	122.383	26.104	25.265	36.542	23
69	549	7852.850	184.751	128.920	26.511	26.367	103.694	23
70	516	7997.296	39.703	121.995	25.902	25.365	85.916	24
71	496	8871.197	111.083	122.263	25.435	24.829	95.223	24
72	587	4923.569	184.355	129.114	29.187	25.607	106.435	24
73	460	12364.450	40.040	122.595	24.818	23.600	7.865	25
74	289	13435.621	111.355	122.818	19.647	18.729	132.528	25
75	555	9472.742	185.084	129.422	27.161	26.017	149.429	25
76	541	11108.506	39.881	122.691	26.646	25.851	50.916	26
77	521	11466.654	111.315	122.870	25.987	25.526	57.553	26
78	552	7805.778	184.734	129.273	26.796	26.229	132.278	26
79	516	7918.273	39.786	122.304	25.756	25.508	85.346	27
80	496	8810.014	111.178	122.325	25.475	24.790	89.941	27
81	582	4869.504	184.388	129.181	28.839	25.695	103.783	27
82	445	12461.773	40.049	122.216	24.510	23.116	15.660	28
83	299	13321.804	111.347	122.342	20.505	18.566	133.599	28
84	545	9514.767	185.056	129.139	27.002	25.699	147.460	28
85	536	11089.691	39.792	122.034	26.516	25.738	63.397	29
86	518	11483.177	111.178	122.300	25.857	25.507	67.967	29
87	548	7869.522	184.602	129.011	26.585	26.246	120.287	29
88	517	8059.415	39.672	122.162	25.942	25.375	91.722	30
89	499	8780.206	111.064	122.209	25.650	24.770	90.264	30
90	587	4942.796	184.286	129.138	28.986	25.784	102.668	30
91	534	11041.472	39.883	122.292	26.357	25.796	54.052	31
92	516	11434.406	111.286	122.355	25.925	25.342	59.769	31
93	548	7755.433	184.689	128.935	26.624	26.207	124.092	31
94	538	11023.139	39.933	122.326	26.425	25.923	42.897	32
95	516	11412.929	111.335	122.326	25.848	25.418	60.746	32
96	550	7706.289	184.730	129.076	26.693	26.234	137.716	32
97	536	10999.561	40.021	122.239	26.413	25.837	45.954	33
98	514	11434.741	111.422	122.340	25.818	25.348	66.893	33
99	551	7740.499	184.812	129.142	26.719	26.257	119.407	33
100	535	10966.847	40.023	122.377	26.361	25.841	60.609	34
101	513	11390.396	111.437	122.363	25.920	25.199	54.763	34
102	551	7746.847	184.834	128.952	26.750	26.226	113.132	34
103	534	10985.163	40.037	122.330	26.481	25.675	43.692	35
104	513	11414.452	111.448	122.466	25.956	25.165	56.074	35
105	551	7767.873	184.869	129.152	26.793	26.185	126.108	35
106	534	10954.583	40.056	122.280	26.370	25.784	53.386	36
107	517	11424.225	111.467	122.267	25.958	25.359	70.363	36
108	549	7833.771	184.884	129.054	26.644	26.235	125.333	36
109	534	10933.631	40.030	122.536	26.386	25.767	57.455	37
110	514	11450.227	111.458	122.439	25.937	25.232	51.321	37
111	548	7827.233	184.883	129.202	26.711	26.122	114.200	37
112	536	11007.109	40.069	122.248	26.355	25.895	38.104	38
113	512	11455.966	111.498	122.257	25.886	25.184	61.005	38
114	551	7822.904	184.944	129.162	26.729	26.247	120.781	38
115	536	10979.149	40.071	122.341	26.313	25.936	47.239	39
116	515	11404.326	111.524	122.070	26.069	25.153	62.641	39
117	552	7818.514	184.958	129.093	26.759	26.266	125.979	39
118	537	10883.955	39.980	122.061	26.333	25.965	49.008	40
119	516	11337.353	111.378	122.102	25.924	25.343	64.780	40
120	549	7784.120	184.885	129.270	26.723	26.158	118.795	40
121	533	10836.349	40.039	121.740	26.362	25.743	54.446	41
122	520	11315.506	111.468	121.686	26.031	25.434	46.502	41
123	551	7780.221	184.965	129.121	26.803	26.175	125.079	41
124	533	10964.625	39.897	122.021	26.353	25.752	59.627	42
125	517	11393.808	111.341	121.981	26.007	25.311	65.294	42
126	548	7832.211	184.910	129.297	26.756	26.078	135.380	42
127	531	10897.944	39.886	121.659	26.299	25.708	36.044	43
128	514	11412.678	111.303	121.638	25.969	25.201	47.332	43
129	551	7789.041	184.937	129.243	26.736	26.240	119.264	43
130	529	10810.704	39.785	121.732	26.213	25.695	52.058	44
131	515	11386.721	111.232	121.644	26.051	25.170	54.459	44
132	549	7789.223	184.894	129.289	26.745	26.136	131.413	44
133	534	10880.579	39.809	121.163	26.322	25.831	61.198	45
134	515	11391.856	111.233	121.541	26.110	25.114	39.189	45
135	547	7800.223	184.916	129.355	26.706	26.079	139.345	45
136	533	10859.657	39.836	121.949	26.346	25.758	56.570	46
137	516	11345.580	111.261	121.570	26.001	25.267	38.643	46
138	551	7800.058	184.992	129.242	26.720	26.256	128.820	46
139	532	10743.264	39.805	121.827	26.216	25.838	70.088	47
140	514	11357.054	111.240	121.651	26.144	25.032	45.603	47
141	548	7786.790	184.960	129.391	26.709	26.124	131.272	47
142	513	11394.886	111.298	121.578	25.947	25.173	42.930	48
143	534	10971.996	39.833	121.707	26.330	25.823	54.302	48
144	548	7846.074	185.075	129.277	26.687	26.145	133.325	48
145	532	10710.884	39.796	121.633	26.348	25.708	58.424	49
146	521	11313.052	111.245	121.742	26.213	25.307	43.704	49
147	547	7809.974	185.029	129.384	26.615	26.168	140.969	49
148	536	10794.094	39.785	122.402	26.431	25.821	61.605	50
149	518	11321.339	111.231	121.799	26.088	25.281	41.098	50
150	549	7829.752	185.050	129.469	26.689	26.190	146.530	50
151	535	10844.336	39.836	121.951	26.326	25.875	63.429	51
152	517	11378.829	111.262	121.645	26.166	25.157	35.116	51
153	552	7832.826	185.071	129.318	26.845	26.181	134.541	51
154	535	10801.398	39.797	121.863	26.349	25.853	58.611	52
155	517	11405.581	111.243	121.882	26.154	25.169	51.388	52
156	551	7821.805	185.039	129.560	26.674	26.301	119.541	52
157	535	10912.136	39.823	121.506	26.298	25.903	72.346	53
158	519	11429.339	111.279	121.654	26.098	25.320	46.491	53
159	546	7880.419	185.089	129.437	26.536	26.198	130.198	53
160	530	10656.523	39.809	121.640	26.236	25.721	59.351	54
161	518	11353.815	111.263	121.813	26.069	25.299	54.842	54
162	551	7864.737	185.096	129.522	26.715	26.261	134.983	54
163	535	10809.512	39.891	121.107	26.329	25.872	66.628	55
164	519	11343.545	111.347	121.532	26.192	25.230	43.378	55
165	552	7851.438	185.125	129.579	26.804	26.221	126.724	55
166	532	10875.751	39.812	121.654	26.284	25.771	64.581	56
167	515	11454.830	111.256	121.614	26.048	25.174	47.713	56
168	551	7857.639	185.021	129.485	26.882	26.098	129.196	56
169	526	10937.886	39.626	121.761	26.380	25.388	77.804	57
170	513	11412.818	111.067	121.760	25.987	25.135	58.457	57
171	549	7830.211	184.899	129.665	26.728	26.153	127.248	57
172	533	10875.598	39.783	121.914	26.391	25.715	63.734	58
173	519	11385.981	111.214	121.619	26.188	25.233	39.610	58
174	550	7827.785	185.030	129.486	26.731	26.197	131.007	58
175	529	10839.663	39.655	121.283	26.224	25.684	76.095	59
176	517	11366.724	111.111	121.436	26.021	25.298	42.286	59
177	544	7801.338	184.891	129.622	26.617	26.022	134.098	59
178	530	10737.850	39.680	120.606	26.358	25.602	68.672	60
179	518	11362.347	111.103	121.186	26.069	25.299	59.695	60
180	552	7797.289	184.930	129.526	26.865	26.161	126.997	60
181	530	10759.834	39.777	121.503	26.286	25.673	58.128	61
182	517	11343.610	111.211	121.099	26.028	25.291	47.277	61
183	548	7778.644	184.997	129.358	26.704	26.128	124.697	61
184	533	10837.237	39.826	120.978	26.382	25.723	54.584	62
185	515	11424.084	111.249	121.275	25.947	25.272	46.709	62
186	553	7839.778	185.090	129.663	26.924	26.152	113.715	62
187	532	10753.728	39.809	121.086	26.318	25.737	70.573	63
188	520	11339.333	111.255	121.074	26.055	25.411	53.379	63
189	551	7799.311	185.088	129.281	26.732	26.244	122.557	63
190	530	10780.191	39.684	121.251	26.225	25.731	75.811	64
191	516	11379.607	111.102	121.312	25.851	25.415	65.844	64
192	550	7821.420	184.959	129.540	26.797	26.133	128.683	64
193	533	10802.013	39.687	121.196	26.370	25.735	70.541	65
194	521	11355.192	111.139	121.149	26.034	25.481	59.414	65
195	549	7878.359	184.977	129.584	26.651	26.228	133.178	65
196	529	10823.379	39.579	121.423	26.209	25.699	74.815	66
197	516	11393.344	111.027	121.328	25.983	25.286	62.815	66
198	551	7812.891	184.873	129.443	26.686	26.289	122.557	66
199	532	10843.146	39.640	121.428	26.477	25.583	73.015	67
200	514	11431.327	111.094	121.493	25.934	25.235	57.666	67
201	550	7860.028	184.915	129.602	26.613	26.313	124.589	67
202	533	10880.895	39.744	121.158	26.200	25.902	54.191	68
203	518	11428.398	111.171	121.123	25.925	25.440	56.332	68
204	550	7858.754	184.960	129.367	26.713	26.215	131.625	68
205	526	10727.062	39.706	121.365	25.960	25.798	87.086	69
206	518	11404.721	111.149	121.184	25.987	25.379	44.881	69
207	548	7873.426	184.940	129.569	26.539	26.291	130.593	69
208	528	10744.432	39.690	120.722	26.264	25.597	73.046	70
209	515	11421.657	111.138	120.888	25.986	25.233	55.836	70
210	549	7874.960	184.947	129.340	26.833	26.050	129.028	70
211	532	10772.963	39.679	120.999	26.342	25.714	70.673	71
212	517	11391.576	111.123	121.147	26.019	25.300	51.103	71
213	551	7842.099	184.973	129.442	26.750	26.226	129.814	71
214	531	10757.913	39.650	120.802	26.406	25.604	57.969	72
215	517	11375.286	111.079	121.107	25.931	25.386	67.601	72
216	549	7867.000	184.923	129.377	26.667	26.212	126.183	72
217	530	10816.475	39.665	120.744	26.356	25.604	56.372	73
218	517	11387.243	111.095	121.055	25.957	25.360	48.355	73
219	549	7876.940	184.955	129.267	26.739	26.142	131.412	73
220	532	10785.272	39.627	120.642	26.414	25.644	77.630	74
221	517	11394.900	111.072	121.029	26.078	25.242	48.234	74
222	549	7854.064	184.956	129.310	26.721	26.159	130.544	74
223	531	10720.142	39.698	120.967	26.375	25.634	66.558	75
224	521	11370.817	111.133	121.269	26.183	25.335	45.999	75
225	551	7847.510	185.005	129.500	26.659	26.316	126.804	75
226	528	10681.621	39.712	120.986	26.303	25.559	67.781	76
227	518	11353.917	111.146	121.278	26.023	25.344	54.320	76
228	552	7839.865	184.976	129.500	26.719	26.305	134.909	76
229	526	10557.984	39.789	120.380	26.159	25.602	76.355	77
230	521	11333.643	111.224	120.876	26.107	25.410	53.105	77
231	551	7875.290	185.036	129.388	26.722	26.254	133.924	77
232	529	10569.071	39.811	120.315	26.272	25.637	78.228	78
233	518	11337.729	111.271	120.870	26.020	25.348	56.574	78
234	552	7852.999	185.040	129.306	26.836	26.190	134.511	78
235	531	10740.853	39.839	120.545	26.280	25.726	70.557	79
236	521	11328.445	111.256	121.181	26.076	25.440	49.726	79
237	550	7852.780	185.059	129.522	26.715	26.213	140.395	79
238	532	10630.379	39.826	120.964	26.334	25.722	63.316	80
239	521	11348.967	111.247	121.209	26.029	25.485	45.493	80
240	555	7849.911	185.042	129.660	26.836	26.332	119.238	80
241	530	10706.602	39.827	121.169	26.164	25.792	75.694	81
242	519	11371.171	111.265	121.116	25.942	25.473	51.499	81
243	549	7857.826	185.055	129.522	26.622	26.256	127.339	81
244	528	10779.622	39.863	120.694	26.263	25.597	66.601	82
245	516	11396.742	111.293	121.000	26.040	25.230	42.218	82
246	552	7846.424	185.066	129.331	26.840	26.186	130.608	82
247	531	10801.869	39.836	120.911	26.395	25.614	61.217	83
248	516	11422.063	111.286	121.181	25.981	25.287	53.493	83
249	551	7870.750	185.038	129.358	26.868	26.111	137.567	83
250	528	10734.265	39.743	121.290	26.152	25.706	75.833	84
251	518	11308.929	111.201	121.330	26.017	25.351	45.163	84
252	548	7849.356	185.015	129.462	26.694	26.138	137.096	84
253	535	10756.145	39.812	121.364	26.290	25.910	83.307	85
254	518	11393.568	111.238	121.346	26.069	25.300	43.824	85
255	547	7867.484	185.025	129.420	26.690	26.095	127.991	85
256	528	10765.414	39.817	121.310	26.143	25.715	96.312	86
257	521	11326.730	111.251	121.173	26.043	25.471	43.068	86
258	553	7847.675	185.050	129.183	26.855	26.219	123.651	86
259	533	10743.273	39.849	121.460	26.293	25.810	66.026	87
260	517	11368.801	111.275	121.249	26.053	25.266	55.092	87
261	553	7814.392	185.068	129.185	26.838	26.235	135.444	87
262	516	11387.683	111.339	121.367	25.941	25.326	52.651	88
263	532	10864.526	39.887	121.764	26.283	25.772	62.281	88
264	553	7822.767	185.049	129.326	26.843	26.231	130.691	88
265	536	10757.162	39.962	121.665	26.509	25.745	56.530	89
266	519	11361.652	111.384	121.215	26.063	25.355	55.896	89
267	551	7799.644	185.061	129.427	26.718	26.257	137.723	89
268	516	11395.951	111.397	121.316	26.131	25.142	48.012	90
269	534	10858.474	39.964	121.805	26.395	25.759	54.244	90
270	552	7836.217	185.077	129.314	26.787	26.238	135.447	90
271	516	11404.712	111.408	121.261	25.932	25.336	48.384	91
272	535	10826.526	39.990	121.825	26.396	25.806	53.967	91
273	550	7825.360	185.079	129.250	26.796	26.134	128.612	91
274	515	11381.606	111.403	121.508	25.988	25.232	52.310	92
275	533	10842.674	39.973	121.835	26.319	25.785	52.543	92
276	554	7814.908	185.087	129.406	26.932	26.191	130.253	92
277	511	11424.965	111.435	121.598	25.807	25.211	51.506	93
278	534	10840.717	39.985	121.796	26.504	25.653	52.851	93
279	551	7816.345	185.065	129.460	26.716	26.260	143.936	93
280	529	10847.412	40.011	121.658	26.107	25.799	54.398	94
281	511	11433.890	111.435	121.552	25.994	25.030	46.700	94
