 	Area	StdDev	XM	YM	Major	Minor	Angle	Slice
905	486	11204.884	193.498	120.971	25.587	24.184	23.968	249
906	521	9939.714	264.399	121.656	26.157	25.361	54.982	249
907	552	6931.078	122.401	120.186	28.274	24.858	114.803	250
908	291	9933.873	193.419	121.032	19.723	18.786	59.970	250
909	269	11860.465	264.617	121.891	18.660	18.355	74.342	250
910	147	397.167	149.967	161.038	15.171	12.337	179.624	250
911	616	5012.571	122.660	120.430	30.845	25.428	110.269	251
912	448	11785.664	264.874	122.058	24.374	23.402	47.426	251
913	268	11925.359	193.522	120.869	18.746	18.203	59.551	251
914	170	364.607	150.586	159.328	18.716	11.565	41.457	251
915	745	3344.606	122.955	120.067	33.324	28.465	107.670	252
916	490	11116.633	193.641	120.991	25.678	24.296	25.989	252
917	518	9961.092	264.543	121.972	26.049	25.319	72.022	252
918	548	6937.414	122.506	120.435	28.088	24.841	116.183	253
919	288	9998.860	193.507	121.337	19.315	18.985	53.955	253
920	269	12026.215	264.701	122.026	18.618	18.397	82.716	253
921	146	427.282	150.139	161.032	14.436	12.877	20.057	253
922	614	5028.909	122.616	120.736	30.742	25.430	111.424	254
923	472	11659.930	264.789	122.160	24.789	24.243	77.027	254
924	272	11987.820	193.482	121.280	19.198	18.039	73.407	254
925	159	350.066	150.618	159.770	17.624	11.487	46.939	254
926	117	588.301	110.418	76.399	12.993	11.465	164.108	255
927	749	3331.867	122.955	120.222	33.327	28.615	105.339	255
928	498	11092.043	193.698	121.136	25.507	24.859	36.423	255
929	524	9840.815	264.578	121.938	26.198	25.467	76.166	255
930	547	6974.665	122.528	120.452	28.208	24.690	116.404	256
931	286	9963.497	193.508	121.454	19.442	18.730	40.768	256
932	271	11991.761	264.712	122.297	18.999	18.161	64.190	256
933	135	385.867	149.913	161.618	15.815	10.869	168.824	256
934	616	5003.351	122.727	120.566	30.984	25.314	110.405	257
935	450	11794.585	264.893	122.463	24.281	23.597	42.222	257
936	272	11878.545	193.580	121.192	18.958	18.268	68.472	257
937	165	313.583	150.699	159.567	18.212	11.535	39.836	257
938	125	544.689	110.500	76.350	14.061	11.319	159.302	258
939	748	3345.415	123.028	120.104	33.348	28.559	107.491	258
940	487	11124.806	193.700	121.237	25.553	24.266	16.677	258
941	518	10014.447	264.617	122.365	25.870	25.495	44.670	258
942	547	6952.545	122.634	120.384	28.358	24.559	118.390	259
943	285	9984.821	193.619	121.742	19.402	18.703	53.542	259
944	269	11957.957	264.817	122.784	18.650	18.365	64.067	259
945	141	377.830	149.903	161.208	15.448	11.621	175.567	259
946	619	4965.473	122.828	120.743	30.760	25.622	110.572	260
947	461	11708.095	264.932	123.258	24.574	23.885	59.752	260
948	267	11958.306	193.610	121.815	18.663	18.216	66.216	260
949	157	327.680	150.464	160.044	16.852	11.862	44.729	260
950	745	3296.672	123.108	120.185	33.247	28.531	107.354	261
951	498	11085.630	193.776	121.693	25.722	24.651	22.548	261
952	524	9973.511	264.675	122.818	26.232	25.433	65.731	261
953	546	6952.088	122.729	120.336	28.319	24.548	118.556	262
954	289	10011.958	193.667	121.916	19.540	18.832	53.092	262
955	269	11980.737	264.871	123.075	18.884	18.137	61.989	262
956	147	365.796	150.034	161.029	15.210	12.305	1.804	262
957	612	5014.923	122.981	120.583	30.722	25.364	108.923	263
958	461	11732.227	265.074	122.917	24.691	23.772	52.462	263
959	270	11942.052	193.749	121.675	18.988	18.105	58.321	263
960	161	313.604	150.289	159.782	17.654	11.612	38.562	263
961	113	516.657	110.773	76.982	13.188	10.909	0.925	264
962	746	3327.359	123.276	120.026	33.393	28.444	106.872	264
963	497	11103.427	193.942	121.493	25.668	24.653	13.780	264
964	524	9959.831	264.834	122.579	25.965	25.696	55.164	264
965	546	7040.255	122.933	120.414	28.206	24.647	122.270	265
966	284	9896.957	193.778	121.693	19.373	18.665	49.589	265
967	265	11905.152	265.002	122.845	18.602	18.138	64.542	265
968	606	5042.131	123.069	120.819	30.686	25.145	110.529	266
969	448	11791.950	265.194	123.180	24.761	23.037	58.646	266
970	273	11874.967	193.837	121.691	18.958	18.335	68.287	266
971	157	314.068	150.883	159.807	17.627	11.341	44.130	266
972	742	3353.598	123.264	120.336	33.194	28.462	108.031	267
973	492	11156.193	193.882	121.712	25.505	24.562	27.023	267
974	523	9980.371	264.784	122.966	26.167	25.448	60.213	267
975	543	6999.125	122.792	120.695	28.203	24.514	117.423	268
976	287	9889.202	193.660	121.950	19.422	18.815	58.703	268
977	267	11850.039	264.864	123.021	18.629	18.249	55.993	268
978	602	5007.155	122.973	120.844	30.464	25.161	110.436	269
979	270	11865.752	193.707	121.779	18.782	18.303	72.076	269
980	435	11899.278	265.115	123.212	24.217	22.870	56.221	269
981	157	337.622	150.581	160.179	16.969	11.780	39.743	269
982	743	3369.722	123.246	120.294	33.275	28.431	108.718	270
983	484	11204.608	193.844	121.681	25.287	24.370	21.525	270
984	527	10067.438	264.763	122.855	26.219	25.592	49.603	270
985	621	4898.486	123.003	120.920	30.617	25.825	108.028	271
986	481	11500.529	264.949	122.873	25.274	24.232	73.384	271
987	271	11961.629	193.693	121.573	19.183	17.987	68.291	271
988	157	333.619	150.889	159.824	18.024	11.091	40.731	271
989	628	4879.420	123.031	120.845	30.641	26.096	107.138	272
990	482	11503.175	264.922	122.651	25.136	24.415	59.458	272
991	273	11983.678	193.709	121.408	19.186	18.117	75.163	272
992	168	311.653	151.309	159.606	18.207	11.749	40.889	272
993	629	4882.052	123.050	120.919	30.567	26.200	107.179	273
994	475	11583.820	264.972	122.708	25.167	24.031	58.169	273
995	272	11991.766	193.686	121.508	19.180	18.056	76.185	273
996	165	320.397	151.299	159.626	18.408	11.413	41.730	273
997	627	4899.331	122.930	120.838	30.597	26.092	107.057	274
998	467	11650.401	264.882	122.496	24.698	24.075	48.091	274
999	273	11952.211	193.601	121.428	19.241	18.065	64.790	274
1000	160	330.656	151.031	159.558	17.849	11.414	46.876	274
1001	621	4877.818	122.911	120.608	30.600	25.839	107.556	275
1002	471	11597.411	264.936	122.318	25.093	23.899	55.479	275
1003	268	11947.421	193.581	121.209	18.981	17.978	65.818	275
1004	169	321.144	151.105	159.221	18.382	11.706	43.325	275
1005	621	4899.749	122.920	120.883	30.600	25.839	108.472	276
1006	476	11573.879	264.867	122.855	25.109	24.137	46.157	276
1007	271	11981.389	193.577	121.535	18.923	18.235	63.941	276
1008	625	4940.239	122.959	120.682	30.718	25.906	108.604	277
1009	461	11689.599	264.907	122.278	24.901	23.572	69.818	277
1010	269	11927.306	193.605	121.287	18.944	18.080	71.638	277
1011	168	311.648	151.169	159.327	18.741	11.414	41.673	277
1012	625	4953.927	122.915	120.756	30.566	26.035	107.303	278
1013	448	11752.219	264.883	122.600	24.657	23.133	59.438	278
1014	270	11851.244	193.531	121.526	19.039	18.057	67.131	278
1015	619	4921.527	122.971	120.920	30.561	25.789	108.203	279
1016	269	11851.554	193.602	121.762	18.668	18.347	91.793	279
1017	430	11935.770	264.984	123.042	24.377	22.459	64.207	279
1018	615	4952.954	123.032	120.763	30.400	25.758	108.328	280
1019	448	11765.358	265.034	122.984	24.481	23.300	58.858	280
1020	270	11851.077	193.662	121.583	19.025	18.069	77.074	280
1021	164	307.709	151.015	159.658	17.861	11.691	42.381	280
1022	618	4937.600	123.001	120.934	30.307	25.963	106.338	281
1023	438	11866.610	265.005	123.160	24.164	23.079	57.928	281
1024	266	11807.418	193.613	121.874	18.686	18.124	66.776	281
1025	624	4934.073	123.051	120.830	30.537	26.018	105.213	282
1026	432	11901.730	265.073	123.069	24.344	22.595	66.286	282
1027	270	11777.434	193.628	121.767	18.802	18.283	74.058	282
1028	164	322.166	150.754	159.995	17.795	11.734	37.878	282
1029	621	4923.335	122.987	120.984	30.485	25.937	109.850	283
1030	410	12080.827	265.009	123.422	24.063	21.695	62.547	283
1031	269	11772.399	193.520	121.939	18.701	18.314	30.543	283
1032	164	316.131	150.637	160.024	17.914	11.656	39.086	283
1033	617	4912.276	122.905	120.894	30.521	25.739	106.779	284
1034	429	11930.308	264.899	123.323	24.195	22.575	63.590	284
1035	269	11732.539	193.445	121.942	18.762	18.255	39.949	284
1036	620	4920.821	122.987	120.876	30.576	25.818	104.955	285
1037	410	12077.712	264.955	123.307	23.963	21.785	70.162	285
1038	269	11662.985	193.467	122.064	18.758	18.259	71.852	285
1039	162	331.362	150.516	160.046	17.494	11.791	40.543	285
1040	626	4938.439	122.961	121.053	30.592	26.054	105.012	286
1041	422	12020.878	264.884	123.695	24.236	22.170	65.923	286
1042	270	11735.711	193.401	122.269	19.025	18.070	69.316	286
1043	167	336.711	149.946	160.321	17.802	11.944	32.648	286
1044	622	4902.025	122.958	120.851	30.685	25.809	108.701	287
1045	404	12090.668	264.896	123.618	23.631	21.768	67.891	287
1046	269	11673.202	193.412	122.181	18.798	18.220	59.708	287
1047	624	4919.897	122.943	120.921	30.510	26.041	106.761	288
1048	407	12108.791	264.838	123.765	23.849	21.729	71.561	288
1049	271	11677.622	193.327	122.359	19.067	18.097	62.970	288
1050	625	4872.757	123.005	121.071	30.558	26.041	106.861	289
1051	418	11949.946	264.914	123.693	24.007	22.170	73.754	289
1052	269	11595.481	193.451	122.435	19.052	17.977	64.415	289
1053	624	4896.607	122.960	120.866	30.542	26.013	109.013	290
1054	399	12177.830	264.820	123.508	23.524	21.596	68.269	290
1055	270	11665.690	193.343	122.270	18.910	18.180	59.286	290
1056	158	377.222	150.235	160.200	16.969	11.855	43.232	290
1057	623	4880.393	122.914	121.150	30.559	25.957	106.552	291
1058	411	12042.295	264.821	123.699	23.722	22.060	68.817	291
1059	270	11657.031	193.310	122.517	19.082	18.016	68.781	291
1060	157	366.562	150.149	160.438	17.342	11.527	40.114	291
1061	619	4851.659	122.919	120.971	30.465	25.870	106.777	292
1062	409	12042.335	264.884	123.527	24.011	21.688	73.800	292
1063	273	11602.517	193.378	122.258	18.948	18.345	64.866	292
1064	621	4867.606	122.818	121.036	30.688	25.765	107.286	293
1065	267	11661.642	193.265	122.356	18.976	17.915	56.058	293
1066	402	12178.025	264.808	123.761	23.542	21.742	65.929	293
1067	153	367.893	150.228	160.323	17.229	11.307	44.495	293
1068	627	4878.343	122.858	121.122	30.543	26.137	106.427	294
1069	393	12220.747	264.722	123.787	23.380	21.402	68.347	294
1070	269	11602.049	193.213	122.381	19.107	17.925	60.667	294
1071	161	377.898	150.184	160.337	17.567	11.669	37.993	294
1072	625	4873.868	122.864	121.002	30.649	25.964	106.278	295
1073	271	11626.689	193.288	122.316	19.114	18.052	70.876	295
1074	405	12145.588	264.792	123.711	23.354	22.080	69.289	295
1075	157	363.594	150.335	160.309	17.321	11.541	39.530	295
1076	622	4847.932	122.795	121.143	30.564	25.911	106.109	296
1077	398	12126.323	264.763	123.611	23.609	21.464	69.099	296
1078	268	11591.914	193.241	122.408	18.836	18.116	71.121	296
1079	156	361.387	150.296	160.374	16.924	11.736	38.826	296
1080	622	4869.568	122.822	120.869	30.638	25.849	106.542	297
1081	386	12270.548	264.726	123.397	23.185	21.198	74.198	297
1082	269	11570.773	193.233	122.160	18.927	18.096	68.080	297
1083	156	394.074	150.253	160.205	17.328	11.463	42.048	297
1084	628	4856.280	122.791	120.997	30.536	26.186	104.164	298
1085	271	11600.840	193.128	122.280	18.884	18.272	69.992	298
1086	381	12291.351	264.626	123.580	22.934	21.152	84.001	298
1087	160	387.804	150.194	160.288	16.973	12.003	39.848	298
1088	622	4854.881	122.780	120.946	30.706	25.791	104.638	299
1089	274	11499.379	193.115	122.287	19.053	18.311	71.304	299
1090	371	12355.126	264.611	123.586	22.214	21.265	72.261	299
1091	152	403.044	150.121	160.396	16.116	12.009	38.886	299
1092	625	4882.559	122.802	121.036	30.573	26.029	103.204	300
1093	273	11572.468	193.142	122.391	19.199	18.105	69.522	300
1094	379	12327.972	264.625	123.990	22.462	21.483	66.042	300
1095	155	418.059	150.131	160.450	16.644	11.857	39.474	300
1096	624	4875.533	122.745	121.156	30.835	25.767	103.605	301
1097	270	11501.935	193.110	122.451	18.984	18.108	78.380	301
1098	372	12337.746	264.606	123.747	22.349	21.193	92.942	301
1099	153	417.560	150.465	160.457	16.855	11.558	43.910	301
1100	622	4862.273	122.747	121.087	30.755	25.750	103.371	302
1101	268	11528.839	193.096	122.264	18.992	17.967	64.938	302
1102	368	12381.520	264.579	123.407	22.205	21.102	88.143	302
1103	160	409.361	150.270	160.256	16.863	12.081	37.250	302
1104	626	4814.142	122.733	121.274	30.811	25.869	102.093	303
1105	270	11479.335	193.028	122.443	18.927	18.163	76.818	303
1106	157	408.127	150.376	160.362	16.945	11.797	39.827	303
1107	624	4847.106	122.799	121.162	30.548	26.008	102.738	304
1108	273	11534.370	193.136	122.324	18.949	18.343	71.918	304
1109	147	395.890	150.215	160.413	15.917	11.759	45.754	304
1110	626	4858.905	122.798	121.298	30.816	25.865	103.005	305
1111	269	11483.335	193.127	122.485	18.948	18.075	73.904	305
1112	150	412.838	150.276	160.503	16.435	11.621	40.573	305
1113	626	4853.378	122.759	121.395	30.894	25.800	102.231	306
1114	269	11475.041	193.081	122.508	18.948	18.075	73.904	306
1115	358	12486.122	264.512	123.667	22.090	20.635	90.160	306
1116	154	428.514	150.499	160.609	16.776	11.688	37.785	306
1117	619	4886.841	122.744	121.251	30.800	25.589	102.509	307
1118	270	11455.143	193.084	122.355	18.929	18.161	73.487	307
1119	148	457.862	150.369	160.492	16.002	11.776	38.076	307
1120	619	4866.224	122.723	121.579	30.688	25.682	104.379	308
1121	267	11458.877	193.097	122.750	18.935	17.954	63.482	308
1122	351	12533.512	264.528	123.854	21.813	20.488	108.104	308
1123	152	431.927	150.573	160.592	16.011	12.088	39.312	308
1124	617	4899.641	122.751	121.388	30.945	25.387	104.771	309
1125	267	11520.497	193.142	122.654	18.842	18.042	70.325	309
1126	351	12565.747	264.582	123.851	21.857	20.447	109.506	309
1127	618	4874.578	122.801	121.545	30.847	25.509	104.455	310
1128	266	11492.279	193.221	122.758	18.862	17.956	64.156	310
1129	359	12442.729	264.696	124.069	21.598	21.164	98.242	310
1130	148	441.735	150.368	160.636	15.632	12.055	41.951	310
1131	625	4880.676	122.895	121.447	30.824	25.817	102.692	311
1132	267	11487.817	193.231	122.666	18.895	17.991	61.853	311
1133	367	12406.720	264.761	123.946	21.992	21.248	90.179	311
1134	148	418.163	150.675	160.447	15.928	11.830	41.615	311
1135	627	4894.179	122.832	121.402	30.746	25.965	101.760	312
1136	269	11564.558	193.198	122.626	18.918	18.105	65.095	312
1137	373	12400.910	264.694	123.794	22.485	21.121	80.894	312
1138	151	417.486	150.505	160.561	15.970	12.039	39.575	312
1139	626	4885.028	122.778	121.499	30.711	25.953	102.976	313
1140	268	11519.732	193.171	122.774	18.824	18.127	65.943	313
1141	369	12387.653	264.649	123.906	22.399	20.975	95.560	313
1142	149	411.082	150.570	160.528	16.167	11.734	35.145	313
1143	624	4900.912	122.794	121.463	30.753	25.835	102.273	314
1144	269	11494.327	193.187	122.692	18.997	18.029	59.136	314
1145	366	12413.708	264.636	124.012	22.193	20.998	90.043	314
1146	147	433.271	150.443	160.731	15.590	12.006	40.028	314
1147	624	4881.550	122.827	121.284	30.738	25.848	100.607	315
1148	270	11539.918	193.211	122.570	19.097	18.001	72.760	315
1149	369	12353.102	264.639	123.830	22.523	20.860	89.584	315
1150	149	414.425	150.394	160.458	15.467	12.266	40.201	315
1151	619	4884.132	122.779	121.358	31.020	25.407	104.053	316
1152	272	11541.483	193.204	122.546	19.118	18.115	70.198	316
1153	374	12344.146	264.698	123.807	22.490	21.173	78.564	316
1154	148	416.464	150.748	160.344	15.834	11.901	41.901	316
1155	614	4880.508	122.775	121.514	30.547	25.593	102.422	317
1156	267	11482.593	193.195	122.689	18.895	17.991	61.853	317
1157	377	12294.172	264.697	123.861	22.582	21.257	64.660	317
1158	149	427.151	150.578	160.663	15.942	11.900	38.926	317
1159	616	4864.427	122.756	121.600	30.893	25.388	105.619	318
1160	267	11478.817	193.189	122.733	18.807	18.076	66.397	318
1161	377	12311.992	264.703	123.889	22.330	21.496	83.848	318
1162	148	424.546	150.443	160.739	15.513	12.147	32.907	318
1163	618	4877.732	122.798	121.453	30.813	25.537	106.720	319
1164	269	11491.889	193.230	122.618	18.912	18.111	66.137	319
1165	357	12430.592	264.639	123.942	22.121	20.548	107.415	319
1166	149	435.672	150.667	160.509	15.855	11.966	40.046	319
1167	619	4879.873	122.823	121.400	30.693	25.678	101.671	320
1168	271	11498.070	193.223	122.502	19.066	18.098	66.423	320
1169	366	12367.680	264.678	123.775	22.427	20.779	91.702	320
1170	153	428.457	150.695	160.435	16.431	11.856	44.040	320
1171	611	4867.848	122.778	121.561	30.870	25.201	104.394	321
1172	269	11534.800	193.240	122.677	18.903	18.119	62.634	321
1173	384	12232.983	264.755	123.911	22.738	21.502	67.082	321
1174	148	416.741	150.661	160.756	15.996	11.780	41.128	321
1175	618	4873.323	122.819	121.695	30.568	25.741	101.886	322
1176	267	11543.470	193.251	122.808	18.945	17.944	67.682	322
1177	393	12177.872	264.751	124.119	23.798	21.026	63.259	322
1178	142	425.504	150.607	160.953	15.086	11.985	42.306	322
1179	617	4875.777	122.766	121.633	30.668	25.616	103.623	323
1180	400	12154.962	264.772	123.928	23.758	21.437	65.439	323
1181	268	11552.154	193.259	122.746	18.892	18.062	58.423	323
1182	154	434.348	150.835	160.560	16.383	11.968	43.689	323
1183	620	4893.109	122.806	121.452	30.699	25.715	103.022	324
1184	266	11563.904	193.281	122.576	18.870	17.948	67.641	324
1185	383	12261.624	264.737	123.880	22.646	21.534	78.562	324
1186	149	408.437	150.934	160.451	16.065	11.809	42.738	324
1187	617	4889.033	122.801	121.567	30.776	25.526	103.936	325
1188	269	11560.735	193.316	122.667	18.802	18.217	65.996	325
1189	397	12185.968	264.781	124.098	23.226	21.763	61.814	325
1190	148	425.681	150.674	160.582	15.743	11.970	44.448	325
1191	619	4883.449	122.794	121.706	30.676	25.692	104.519	326
1192	268	11578.385	193.308	122.808	18.865	18.088	69.804	326
1193	399	12150.177	264.796	124.116	23.439	21.675	58.120	326
1194	155	424.586	150.668	160.777	16.348	12.072	40.268	326
1195	616	4893.180	122.773	121.597	30.562	25.663	102.611	327
1196	411	12078.688	264.783	123.826	23.899	21.896	59.657	327
1197	269	11596.343	193.312	122.623	19.023	18.004	65.279	327
1198	154	416.543	150.635	160.400	16.642	11.782	40.888	327
1199	612	4890.280	122.764	121.409	30.718	25.367	105.879	328
1200	394	12174.711	264.768	123.641	23.518	21.331	76.444	328
1201	270	11547.850	193.325	122.428	18.846	18.241	63.607	328
1202	150	407.409	150.568	160.435	16.166	11.814	39.739	328
1203	612	4893.722	122.729	121.427	30.776	25.319	105.651	329
1204	405	12136.030	264.801	123.457	23.642	21.811	69.318	329
1205	270	11638.282	193.300	122.386	18.900	18.189	61.288	329
1206	154	421.730	150.477	160.389	16.770	11.693	37.844	329
1207	612	4890.372	122.733	121.619	30.771	25.323	106.956	330
1208	397	12183.425	264.808	123.653	23.459	21.547	68.943	330
1209	269	11595.232	193.319	122.609	19.019	18.008	69.099	330
1210	151	415.960	150.660	160.543	16.358	11.753	39.568	330
1211	621	4905.997	122.807	121.582	30.651	25.797	102.932	331
1212	409	12094.835	264.843	123.653	24.108	21.601	65.456	331
1213	269	11621.047	193.342	122.595	19.043	17.986	63.742	331
1214	146	419.916	150.801	160.439	16.251	11.439	41.042	331
1215	617	4884.899	122.780	121.421	30.539	25.724	102.745	332
1216	401	12129.139	264.774	123.322	23.694	21.548	70.445	332
1217	270	11598.741	193.331	122.387	19.129	17.972	66.348	332
1218	147	424.689	150.779	160.422	16.229	11.533	37.819	332
1219	621	4868.084	122.792	121.387	30.835	25.642	101.983	333
1220	410	12036.499	264.814	123.411	24.108	21.654	62.107	333
1221	273	11629.195	193.354	122.349	19.111	18.188	58.816	333
1222	150	392.329	150.889	160.254	16.415	11.635	43.441	333
1223	611	4874.873	122.751	121.604	30.744	25.304	102.733	334
1224	406	12076.955	264.814	123.528	23.851	21.674	67.947	334
1225	271	11611.591	193.343	122.506	19.193	17.978	62.804	334
1226	153	389.956	150.792	160.621	16.239	11.996	43.349	334
1227	618	4886.473	122.763	121.673	30.654	25.669	102.187	335
1228	269	11624.981	193.347	122.662	18.970	18.055	68.067	335
1229	404	12113.720	264.838	123.722	23.716	21.689	61.642	335
1230	154	406.114	150.727	160.702	16.678	11.757	41.501	335
1231	619	4905.796	122.801	121.539	30.621	25.738	102.232	336
1232	412	12059.217	264.839	123.596	24.243	21.638	66.705	336
1233	269	11661.441	193.392	122.570	18.998	18.029	55.614	336
1234	154	399.801	150.827	160.471	16.728	11.722	40.463	336
1235	615	4901.587	122.766	121.451	30.558	25.625	104.799	337
1236	409	12097.405	264.801	123.383	24.108	21.601	65.007	337
1237	271	11679.938	193.362	122.370	19.155	18.014	56.240	337
1238	615	4901.103	122.756	121.493	30.710	25.498	104.737	338
1239	409	12033.608	264.826	123.485	24.209	21.511	66.856	338
1240	273	11702.701	193.372	122.461	19.187	18.116	63.947	338
1241	152	394.117	150.935	160.321	16.612	11.650	39.210	338
1242	614	4890.522	122.691	121.645	30.732	25.438	102.986	339
1243	407	12091.652	264.814	123.616	24.011	21.582	58.665	339
1244	269	11694.703	193.336	122.553	19.115	17.918	69.607	339
1245	148	393.112	150.736	160.521	16.023	11.760	37.554	339
1246	617	4890.823	122.743	121.603	30.620	25.656	101.794	340
1247	402	12119.876	264.803	123.534	23.811	21.496	68.409	340
1248	270	11674.227	193.353	122.489	19.043	18.052	60.735	340
1249	148	388.649	150.764	160.544	16.060	11.733	41.928	340
1250	616	4917.016	122.764	121.445	30.563	25.662	102.226	341
1251	420	11991.144	264.879	123.381	24.278	22.027	66.443	341
1252	270	11719.081	193.430	122.322	18.974	18.118	54.986	341
1253	148	397.774	150.864	160.311	16.532	11.399	39.014	341
1254	612	4920.954	122.716	121.529	30.740	25.349	106.022	342
1255	416	12046.861	264.850	123.210	24.173	21.911	68.480	342
1256	274	11741.251	193.376	122.252	19.112	18.254	59.344	342
1257	150	371.686	150.882	160.286	16.212	11.781	39.234	342
1258	609	4902.789	122.750	121.573	30.521	25.406	103.951	343
1259	420	12000.180	264.858	123.333	24.508	21.820	70.849	343
1260	270	11720.641	193.432	122.372	18.955	18.136	57.975	343
1261	150	374.446	150.874	160.491	16.317	11.705	36.058	343
1262	610	4903.544	122.681	121.638	30.791	25.224	104.929	344
1263	414	12053.491	264.826	123.528	24.095	21.877	62.144	344
1264	272	11755.318	193.384	122.450	19.136	18.098	55.104	344
1265	613	4909.333	122.728	121.398	30.677	25.442	100.601	345
1266	421	11955.686	264.853	123.390	24.443	21.930	61.314	345
1267	269	11737.162	193.446	122.212	19.099	17.933	54.751	345
1268	151	376.278	150.901	160.293	16.697	11.514	37.477	345
1269	615	4905.350	122.773	121.371	30.801	25.423	107.137	346
1270	417	12029.730	264.911	123.416	23.946	22.172	69.063	346
1271	274	11744.808	193.450	122.186	18.965	18.395	58.963	346
1272	151	386.364	150.807	160.193	16.189	11.876	42.995	346
1273	615	4899.570	122.753	121.455	30.917	25.327	104.398	347
1274	423	11956.948	264.878	123.300	24.248	22.211	68.867	347
1275	274	11726.777	193.416	122.231	19.004	18.358	59.750	347
1276	154	379.386	151.077	160.220	16.640	11.783	43.406	347
1277	615	4899.679	122.757	121.616	30.943	25.306	105.705	348
1278	429	11902.248	264.905	123.547	24.557	22.243	56.689	348
1279	273	11756.736	193.449	122.385	19.135	18.165	62.159	348
1280	149	373.241	150.971	160.514	16.624	11.412	41.607	348
1281	611	4925.097	122.765	121.624	30.758	25.292	105.041	349
1282	424	11974.220	264.926	123.390	24.448	22.082	70.859	349
1283	275	11761.713	193.470	122.356	19.196	18.240	54.427	349
1284	150	371.460	151.203	160.376	16.830	11.348	39.767	349
1285	609	4914.921	122.756	121.517	30.686	25.269	104.754	350
1286	424	11976.881	264.931	123.229	24.441	22.088	64.412	350
1287	267	11799.903	193.469	122.146	18.843	18.042	57.203	350
1288	614	4927.927	122.764	121.526	30.765	25.411	105.381	351
1289	422	12005.422	264.877	123.181	24.167	22.233	69.470	351
1290	272	11790.412	193.448	122.161	18.858	18.364	54.913	351
1291	151	381.954	151.046	160.273	16.521	11.637	44.148	351
1292	614	4908.790	122.712	121.693	30.805	25.378	103.086	352
1293	418	12035.212	264.880	123.337	24.026	22.151	61.489	352
1294	269	11787.720	193.427	122.299	19.039	17.989	58.505	352
1295	147	377.668	150.927	160.712	16.164	11.579	42.067	352
1296	612	4881.913	122.733	121.684	30.692	25.388	103.400	353
1297	421	12013.202	264.916	123.330	24.130	22.215	64.787	353
1298	271	11798.667	193.480	122.283	19.058	18.105	61.990	353
1299	155	366.096	151.074	160.215	16.763	11.773	41.998	353
1300	609	4897.593	122.777	121.574	30.753	25.214	103.476	354
1301	272	11811.358	193.503	122.169	18.966	18.260	49.417	354
1302	411	12086.780	264.963	123.376	23.553	22.218	62.102	354
1303	154	377.469	151.132	160.331	16.859	11.631	40.414	354
1304	614	4925.311	122.770	121.531	30.838	25.351	105.426	355
1305	430	11938.102	264.923	123.314	24.123	22.696	63.637	355
1306	271	11811.132	193.493	122.137	18.901	18.255	60.303	355
1307	154	376.475	150.813	160.253	16.554	11.845	40.959	355
1308	612	4927.605	122.727	121.577	30.828	25.276	104.434	356
1309	428	11981.939	264.866	123.242	24.166	22.550	62.404	356
1310	269	11846.363	193.463	122.153	18.819	18.200	57.927	356
1311	156	382.741	151.036	160.235	16.802	11.821	43.351	356
1312	618	4958.715	122.759	121.600	30.461	25.832	104.505	357
1313	432	11956.707	264.891	123.380	24.084	22.838	62.302	357
1314	274	11889.565	193.453	122.171	18.991	18.370	56.093	357
1315	158	371.179	151.041	160.176	17.193	11.701	41.385	357
1316	616	4927.076	122.758	121.478	30.820	25.448	104.633	358
1317	424	12007.869	264.910	123.200	23.900	22.588	72.183	358
1318	272	11815.703	193.486	122.009	18.874	18.349	49.981	358
1319	159	375.262	151.258	160.016	17.204	11.767	40.961	358
1320	613	4934.856	122.802	121.428	30.746	25.385	105.874	359
1321	445	11868.585	264.878	123.059	24.268	23.347	78.831	359
1322	268	11868.417	193.515	121.945	18.630	18.317	44.474	359
1323	156	371.737	151.141	159.940	17.456	11.379	41.132	359
1324	611	4917.398	122.776	121.527	30.803	25.256	104.390	360
1325	440	11860.684	264.896	123.085	24.193	23.156	64.013	360
1326	270	11863.858	193.518	122.059	18.925	18.166	64.623	360
1327	162	359.231	151.259	160.116	17.780	11.601	39.154	360
1328	616	4917.542	122.767	121.619	30.830	25.440	106.025	361
1329	450	11791.094	264.883	123.179	24.557	23.332	68.913	361
1330	270	11890.955	193.501	122.113	18.785	18.300	56.604	361
1331	615	4942.865	122.813	121.573	30.919	25.325	104.970	362
1332	459	11710.434	264.915	123.086	24.753	23.610	61.043	362
1333	266	11899.159	193.584	122.017	18.704	18.108	68.929	362
1334	159	362.047	151.356	159.999	18.076	11.200	39.374	362
1335	615	4929.884	122.838	121.554	30.840	25.391	105.699	363
1336	459	11707.892	264.936	123.030	24.552	23.803	69.332	363
1337	266	11886.351	193.628	121.987	18.628	18.181	51.554	363
1338	616	4947.500	122.833	121.583	30.707	25.542	103.450	364
1339	456	11709.832	264.913	122.841	24.767	23.442	63.455	364
1340	268	11889.531	193.579	121.912	18.759	18.191	65.769	364
1341	158	359.265	151.217	160.006	17.613	11.422	42.256	364
1342	614	4949.165	122.776	121.712	30.641	25.514	107.278	365
1343	462	11675.037	264.823	123.008	24.714	23.801	57.780	365
1344	269	11898.164	193.554	122.014	18.749	18.268	74.283	365
1345	613	4954.793	122.748	121.611	30.732	25.397	105.603	366
1346	458	11681.483	264.824	122.809	24.569	23.735	52.152	366
